SiteEnergyUse(kBtu)
37980712.0
8523594.0
690529.5
4052720.0
15272491.0
13568148.0
1594422.5
4353025.0
2356376.75
14469228.0
6345009.5
3534690.75
6673138.0
6235947.0
6843855.0
1951856.25
10775646.0
151754.2969
4345698.0
2763597.0
7305474.0
8915523.0
7439009.0
37951708.0
11077140.0
15091579.0
1141189.75
9683979.0
5392617.5
3459543.0
605971.1875
602245.0
11410228.0
13631141.0
4865551.5
5453438.5
3004271.0
9941308.0
1052244.75
11147342.0
2655387.5
12731388.0
7771933.5
1165598.875
13410041.0
19085174.0
9444484.0
1083729.625
13962749.0
10713006.0
7575080.0
20675922.0
1069749.75
25471308.0
5402181.0
686019.1875
10077532.0
1938613.125
7070998.5
17880184.0
9097980.0
778355.8125
2042771.0
1618916.375
1224186.25
2564004.0
2222097.5
560334.5
1950713.25
2255459.75
945245.625
2143650.75
509124.0
2559461.75
345866.6875
369291.5
10960107.0
509836.1875
3220635.25
1896298.875
1401315.875
1358519.0
7251589.0
6787070.0
1114384.625
1362523.0
4970047.0
1636649.125
4322873.0
1408291.375
1042108.5
608359.6875
859236.625
965651.125
439311.9063
323739.4063
1169394.875
4801472.0
3377209.75
511797.4063
552007.5
883197.6875
1062722.625
2186018.5
1989287.0
1245187.5
2067352.5
1345025.75
1696978.75
1560461.75
2385395.0
418348.5
2443065.25
1858224.625
1441900.5
3532966.5
33268410.0
439521.0938
1553208.375
3095882.0
1067153.75
2669564.25
2547848.0
1145535.75
1791071.375
5238803.0
6778694.0
2545405.0
4644178.0
1587454.75
4475650.0
1857154.75
3993913.25
3460275.5
15590743.0
496477.3125
845961.375
1132489.625
1076733.25
717056.375
1261536.75
931148.625
888031.875
860364.1875
350264.5938
1678458.75
813641.0
688641.8125
716279.6875
3040195.5
1128179.125
6689184.0
2641681.75
8690648.0
3321035.75
1841154.25
2177075.0
2178690.5
90558.70313
2147968.25
3042875.5
2735166.0
3321603.0
3987215.5
2096835.5
1411305.5
1354000.625
4265815.0
3343550.0
1906384.875
6118300.5
2686765.0
4358944.5
267135.0938
3498214.75
1361794.25
1811506.375
2615247.75
5089083.0
1219744.75
741287.1875
2301043.75
1467060.25
433871.0
1921801.25
2130673.75
1441665.375
117438.3984
557863.6875
248616.0
1618535.75
8905287.0
2531163.0
2332996.5
243518.2031
1788148.0
1257033.5
1333637.625
752093.625
1096646.25
238969.7031
731321.8125
3204685.5
753275.1875
1577040.875
971990.3125
1086678.125
623107.6875
651293.3125
361542.0938
755618.1875
4704936.5
4489661.0
1326178.125
12148720.0
605186.3125
1705515.25
4141785.5
770333.0
2595783.5
1829981.375
1298307.625
6782435.0
439065.9063
10234721.0
1471914.25
1269367.5
452612.5
1778431.75
1787119.0
2399353.5
222600.0938
534703.6875
630250.125
1010967.688
1126157.25
710275.375
478690.0938
1011667.5
2897079.75
1793851.375
35685224.0
2478960.0
2823184.0
3767135.0
2227638.25
4193371.0
1291405.25
1021796.625
1215156.25
1818867.875
1934224.25
576405.125
3050455.25
2173143.75
1799664.125
776248.6875
1739693.25
2303732.75
1074989.0
1469556.25
4877959.0
1619177.125
2313978.75
2782066.5
1217509.125
1856230.625
5155090.5
1965182.25
2050600.75
2280352.5
3076813.25
1485945.875
1208029.25
1772188.5
5912066.0
1689372.625
1149140.25
1881516.125
5400049.5
983595.875
1262255.75
456953.0
1806468.0
4480961.0
1169948.875
5587347.0
24105.5
2100982.75
2998208.25
1538750.625
1333432.125
2883139.0
8476183.0
2014475.875
2946756.25
2828950.5
10834087.0
3735308.5
1107290.625
2465983.5
5355753.0
161311.0938
966677.125
1253745.5
989079.5
2106073.5
2553763.5
1372213.375
28053172.0
966907.375
7442314.5
5277482.5
739210.5
17673018.0
1761137.5
5903015.0
17686444.0
2485521.0
2003807.75
2524228.25
9190442.0
7429423.0
1912760.75
564754.1875
2844685.0
1832808.75
1257774.625
2071670.25
44293.5
5437110.5
6901554.0
2827772.75
1717130.875
1862176.875
5136604.5
1634178.25
2160420.0
287763.5
3205182.5
3600571.25
4167253.75
436604.0938
9155568.0
1539066.375
2804534.0
867184.375
581289.0
2045592.0
12015936.0
2590622.0
3485865.5
5572010.0
1426279.5
1878742.875
326001.1875
5876439.0
3040978.0
856088.625
331675.0
1467029.75
1903455.875
7408342.0
2077039.375
37797084.0
531737.1875
910718.6875
675772.875
1351267.875
2241280.5
870625.8125
378714.4063
1208407.625
1088556.25
2478045.5
794724.625
807185.5
5655578.0
265774.9063
3363535.5
876425.0
1750419.0
736428.625
3568419.5
4294550.0
1002995.0
2890379.0
855665.125
1261634.5
1645605.125
1275231.75
10642754.0
729397.1875
10992344.0
873577.3125
431390.4063
1751483.875
116486.6016
6917280.0
7619445.0
1213869.75
1242311.5
2497942.75
1379932.5
9336239.0
14029480.0
1331122.125
935580.3125
3035962.25
752104.0
1533245.75
306911.0938
1094940.75
5274642.0
786253.6875
1137967.5
1404253.75
8518313.0
1208035.375
858780.625
1730600.625
222255.9063
1294615.25
1388345.125
2017967.75
97690.39844
57133.19922
657385.8125
520011.8125
469499.8125
845044.125
727385.8125
904059.875
241478.5938
1121537.75
7240274.0
1686405.0
579888.3125
502898.6875
1995131.75
8086943.5
2235765.5
1164364.75
809870.8125
100841.7031
3846501.25
2450442.75
1735995.75
1286817.375
1755788.5
2189735.0
1700057.375
3548858.25
1211349.25
3936421.5
4567879.0
1962351.25
2472350.25
1998725.25
1459199.75
123767.2031
2436063.0
6682175.0
1169932.75
959352.0
1612105.75
2619088.5
1012024.313
3475804.25
1633105.375
1614026.25
5833800.0
436252.5
3091387.5
3094090.0
313528.0938
1268459.0
1981115.25
12250422.0
326778.6875
7837692.5
2826828.0
269016.6875
1403820.0
14524386.0
25311526.0
1245923.75
3787648.25
3612526.75
409578.4063
4217623.0
113130.0
1045838.5
9546165.0
1509292.0
3046543.0
1356874.75
2640980.25
3239754.0
5144392.0
1625308.625
2796425.0
2190460.0
1748629.875
9313513.0
1642471.5
769771.3125
873711.125
985401.8125
34012980.0
2282551.25
1602084.375
2520483.25
666740.3125
1994967.75
5121586.0
968026.3125
400770.9063
1964681.25
3835202.0
1686262.25
2842819.5
882896.5
1035554.688
1234095.5
1055033.0
638507.125
499828.5938
866126.375
1639136.25
709990.8125
1084553.75
1435562.75
5381105.0
3999505.25
2805826.0
3540225.75
2018385.75
1961581.5
1280263.75
1431784.0
805643.5
1748444.25
284857.3125
1328461.25
1527695.5
1965075.625
1157976.5
4590246.5
1628540.0
545426.375
655422.375
1269847.75
1324092.125
659761.875
416885.5938
1832031.5
4747403.5
4069301.5
764094.5
4323672.0
642645.1875
5804784.5
2203758.5
863703.0
440419.1875
797170.3125
808968.1875
270838.5
21022288.0
162960.0
819354.625
652991.6875
758008.875
1167887.75
495481.0
523614.0938
1318947.25
3626431.5
735907.8125
847419.375
1694930.375
1429855.75
1758134.625
1610794.75
2168701.5
834711.875
920430.625
526752.8125
919746.3125
2654316.0
844076.8125
6129780.0
1139980.625
2107743.75
405050.4063
468396.9063
1108310.875
1567746.75
3573328.25
1228113.5
822636.625
1849331.25
2824096.75
4262316.5
1195165.25
2563985.5
522972.1875
533742.8125
419978.6875
858701.0
2491238.25
2852102.75
1042652.625
1890502.5
2602213.75
1436510.375
2108861.75
2133797.75
1922953.25
600516.875
1063960.125
1046187.625
1162163.125
1929851.5
2912454.75
1164537.75
2701833.75
363808.1875
8839812.0
809291.8125
216115.0
620994.3125
9851260.0
2786648.75
6674179.5
2186148.5
4302455.5
2771820.5
1356972.25
2339234.0
2373568.25
1176342.25
161363.4063
2053956.375
1399062.75
950695.625
2833624.5
347437.6875
1608508.75
1486681.75
738983.0
438557.0
903541.875
209698.7031
1074350.375
3528086.75
3133849.5
1144267.5
3494929.5
308400.4063
1011965.375
2839882.25
2100216.5
4416909.5
3740373.75
1608884.25
8054334.0
3275779.25
796042.375
4585966.0
1298039.875
229856.4063
1001964.0
817255.875
576174.125
1682454.875
2502081.0
1232822.875
16808.90039
928584.875
743528.125
2070005.625
3896148.0
111969.7031
11019641.0
106918.0
3245111.5
1748644.5
3027867.5
1441445.625
586589.1875
204499.0938
1528295.75
771512.6875
12434593.0
1274049.75
992794.6875
1242811.75
1508561.875
4089677.5
1676426.5
6058494.0
1896626.375
5722325.5
893053.1875
1148202.25
1206165.75
1302192.875
150167.7969
1386445.375
1331469.75
4653535.0
8163413.0
415364.5938
561473.875
905750.375
1218112.0
4116369.0
2177064.75
608755.375
2442220.0
904236.0
2794837.0
1791697.75
26416770.0
16378152.0
2545030.75
1027230.875
2470642.0
3064039.5
177812.7969
1073156.375
719905.1875
1143826.625
1162561.125
3717064.0
15480681.0
3537841.5
6584966.5
840549.375
3542708.5
392683.6875
5867616.0
317794.4063
1391714.25
9512829.0
430308.9063
2799595.0
2058532.875
1544501.75
6983736.0
1287497.375
503744.6875
188745.7031
3768900.5
466672.6875
3168131.0
1582655.875
817409.625
847097.8125
2615973.5
713326.875
2092696.0
4199443.0
1288669.5
412562.4063
1333289.625
964923.8125
336745.4063
1153690.125
1264626.875
5078204.0
4644346.0
899924.1875
3605755.5
7202141.5
331059.5
1063480.5
2037720.625
1989103.875
287132.5
774075.6875
1031667.5
1478979.25
2266983.0
14585813.0
2470566.0
866806.0
1378130.25
22767828.0
20628680.0
27684480.0
826488.6875
640377.0
3646053.75
1219863.125
2662054.25
782343.8125
3625407.5
690557.6875
1440554.25
801645.875
1465795.75
917100.3125
19423344.0
2119806.25
1943899.25
588856.125
1725108.25
1992158.25
4233753.0
1072151.375
6135173.0
1981360.0
2305643.5
720170.6875
227509.5
1244150.0
1581352.75
1822834.25
2462408.25
8136665.5
4103800.75
1594733.625
9232576.0
1100499.75
7588060.5
1159807.125
22055140.0
6197824.5
810636.875
683274.0
1063035.875
1938776.75
5134446.0
1941728.75
1080821.0
1214710.25
1581036.75
1544995.75
1402048.5
577123.125
541943.3125
2099386.75
1103594.75
1537570.25
1601955.625
1078535.75
1567040.75
981009.125
4857581.5
3185108.0
987063.6875
942415.1875
2188051.25
666687.5
1539176.625
747456.875
1200180.875
4760734.0
1439572.375
977230.3125
1028277.313
1516415.75
1207504.0
2217620.0
8268496.5
2473302.0
1522596.75
2466100.0
1631479.125
4729846.5
13140574.0
4215991.5
2735811.5
5652231.0
104722.2969
1368120.5
1295485.25
9161371.0
470666.6875
59107620.0
592088.125
1321065.0
550324.1875
1632472.0
1181428.75
13270687.0
8687690.0
2171751.5
1709307.5
1396280.25
786324.0
5981430.0
13906080.0
964236.0
3605749.75
1607972.25
421430.0
5447076.5
375773.5938
965425.1875
374753.8125
439266.9063
1683064.25
127374.0
1063269.125
895784.6875
405062.0
2720238.25
624125.625
689803.0
1725558.0
8521989.0
17457560.0
1765813.625
1573155.0
1082920.125
930439.375
3296526.25
1242666.25
11521140.0
209644.9063
932083.5
2701872.0
3371659.75
3392129.0
79711.79688
595936.5
1027394.313
1623657.0
2028125.625
1622231.375
3724098.25
1755072.75
2076289.625
3481727.5
1021754.688
954352.6875
1641667.0
1267348.5
1987334.75
10005787.0
1111293.75
4236396.5
861643.6875
726917.5
1835804.0
9393108.0
485971.0
1784385.25
924192.6875
15026352.0
3782378.25
14709151.0
3736960.0
3020001.5
7798464.0
7574092.0
8382140.5
1295685.75
3543985.5
12184124.0
5214621.5
8025696.0
9290214.0
3560614.25
8305255.0
5313217.0
3505497.0
13730204.0
1498457.875
1554599.25
15206762.0
2193115.0
3947209.25
4307238.5
2762846.0
8475238.0
11702959.0
6897247.5
1634669.375
72370.39844
5170809.5
53166156.0
40613740.0
8926736.0
17463744.0
1357119.875
1544193.75
18470340.0
31803568.0
11624548.0
5475367.0
42584028.0
57764408.0
3886545.0
11730555.0
5053635.0
14697487.0
13458948.0
1933811.625
41680640.0
41696464.0
342726.0938
2912264.0
1363191.625
2502131.0
3497215.5
7531325.0
1662054.125
2429214.0
25959642.0
4581493.0
544172.375
6335315.5
1546484.875
12095818.0
3590731.0
2274296.75
3185005.25
37022180.0
5826745.0
2737534.5
7768057.5
923812.8125
2159170.25
5000717.0
51168308.0
16371039.0
1215698.75
940844.6875
1399581.625
5832666.5
1904641.75
2346692.5
18760766.0
5525072.5
12720069.0
627854.125
4991893.5
13998638.0
13239050.0
6042399.5
3605855.5
4420650.5
2925780.0
1325972.75
39364116.0
3180819.25
636965.5
851053.8125
783423.0
645665.375
936616.5
5117308.5
5976246.0
1813404.0
932082.125
950276.1875
5765898.0
719471.1875
1152896.25
